admin_name,admin_level,feature_id,mean,median,count,sum
RWA.1.5.8.6_1,cell_id,376,0.0,0.0,70,0.0
RWA.1.5.9.1_1,cell_id,377,0.060475152,0.0,72,4.354211
RWA.1.5.9.2_1,cell_id,378,0.5398975,0.0,48,25.91508
RWA.1.5.9.3_1,cell_id,379,0.059841305,0.0,77,4.6077805
RWA.1.5.9.4_1,cell_id,380,0.3571535,0.0,55,19.643442
RWA.1.5.9.5_1,cell_id,381,0.45070195,0.0,84,37.858963
RWA.1.5.10.1_1,cell_id,382,0.22738864,0.0,104,23.648418
RWA.1.5.10.2_1,cell_id,383,0.0,0.0,104,0.0
RWA.1.5.10.3_1,cell_id,384,0.0,0.0,90,0.0
RWA.1.5.10.4_1,cell_id,385,0.02450901,0.0,176,4.3135858
RWA.1.5.11.1_1,cell_id,386,0.3204779,0.0,132,42.30308
RWA.1.5.11.2_1,cell_id,387,0.06287992,0.0,96,6.0364723
RWA.1.5.11.3_1,cell_id,388,0.065772094,0.0,70,4.6040463
RWA.1.5.11.4_1,cell_id,389,0.0,0.0,84,0.0
RWA.1.5.12.1_1,cell_id,390,0.0062580504,0.0,98,0.61328894
RWA.1.5.12.2_1,cell_id,391,0.0,0.0,60,0.0
RWA.1.5.12.3_1,cell_id,392,0.0,0.0,80,0.0
RWA.1.5.12.4_1,cell_id,393,0.0,0.0,64,0.0
RWA.1.5.13.1_1,cell_id,394,0.5920835,0.0,130,76.970856
RWA.1.5.13.2_1,cell_id,395,0.025823485,0.0,120,3.0988183
RWA.1.5.13.5_1,cell_id,396,0.039955013,0.0,130,5.1941514
RWA.1.5.13.3_1,cell_id,397,0.0,0.0,16,0.0
RWA.1.5.13.4_1,cell_id,398,0.0,0.0,20,0.0
RWA.1.5.14.1_1,cell_id,399,0.0,0.0,56,0.0
RWA.1.5.14.2_1,cell_id,400,0.1662182,0.0,63,10.471747
RWA.1.5.14.3_1,cell_id,401,0.08509769,0.0,40,3.4039078
RWA.1.5.14.4_1,cell_id,402,0.083031096,0.0,63,5.230959
RWA.1.5.15.1_1,cell_id,403,0.45840123,0.0,187,85.72103
RWA.1.5.15.2_1,cell_id,404,0.3428151,0.0,84,28.796469
RWA.1.5.15.3_1,cell_id,405,0.052628815,0.0,80,4.210305
RWA.1.5.16.1_1,cell_id,406,0.6028754,0.0,117,70.53642
RWA.1.5.16.2_1,cell_id,407,0.3680902,0.0,63,23.189684
RWA.1.5.16.3_1,cell_id,408,0.14076442,0.0,99,13.935677
RWA.1.5.16.4_1,cell_id,409,0.113249145,0.0,121,13.703147
RWA.1.5.16.5_1,cell_id,410,0.5635408,0.0,126,71.00614
RWA.1.5.17.1_1,cell_id,411,0.17488466,0.0,48,8.394464
RWA.1.5.17.2_1,cell_id,412,0.023988046,0.0,98,2.3508284
RWA.1.5.17.3_1,cell_id,413,0.0,0.0,60,0.0
RWA.1.5.17.4_1,cell_id,414,0.0414492,0.0,72,2.9843423
RWA.1.5.17.5_1,cell_id,415,0.0,0.0,70,0.0
RWA.2.1.1.1_1,cell_id,416,0.0,0.0,180,0.0
RWA.2.1.1.2_1,cell_id,417,0.0,0.0,110,0.0
RWA.2.1.1.3_1,cell_id,418,0.049923483,0.0,99,4.942425
RWA.2.1.1.4_1,cell_id,419,0.0022625,0.0,195,0.4411875
RWA.2.1.2.1_1,cell_id,420,0.0,0.0,117,0.0
RWA.2.1.2.2_1,cell_id,421,0.0,0.0,136,0.0
RWA.2.1.2.3_1,cell_id,422,0.0,0.0,160,0.0
RWA.2.1.2.4_1,cell_id,423,0.008960306,0.0,208,1.8637435
RWA.2.1.3.1_1,cell_id,424,0.016273972,0.0,144,2.343452
RWA.2.1.3.2_1,cell_id,425,0.0,0.0,88,0.0
RWA.2.1.3.3_1,cell_id,426,0.0,0.0,88,0.0
RWA.2.1.3.4_1,cell_id,427,0.004563049,0.0,130,0.5931964
RWA.2.1.4.1_1,cell_id,428,0.76306945,0.0,72,54.941
RWA.2.1.4.2_1,cell_id,429,0.19682987,0.0,135,26.572033
RWA.2.1.4.3_1,cell_id,430,0.31038874,0.0,90,27.934988
RWA.2.1.4.4_1,cell_id,431,0.51087856,0.0,165,84.29497
RWA.2.1.5.1_1,cell_id,432,0.0,0.0,80,0.0
RWA.2.1.5.2_1,cell_id,433,0.0,0.0,78,0.0
RWA.2.1.5.3_1,cell_id,434,0.0,0.0,56,0.0
RWA.2.1.5.4_1,cell_id,435,0.029195214,0.0,90,2.6275692
RWA.2.1.5.5_1,cell_id,436,0.0,0.0,98,0.0
RWA.2.1.5.6_1,cell_id,437,0.0061096875,0.0,80,0.488775
RWA.2.1.6.1_1,cell_id,438,0.08259495,0.0,221,18.253485
RWA.2.1.6.2_1,cell_id,439,0.51909494,0.0,154,79.94062
RWA.2.1.6.3_1,cell_id,440,0.2686125,0.0,120,32.2335
RWA.2.1.6.4_1,cell_id,441,0.0,0.0,195,0.0
RWA.2.1.6.5_1,cell_id,442,0.014375048,0.0,187,2.688134
RWA.2.1.7.1_1,cell_id,443,0.0,0.0,96,0.0
RWA.2.1.7.2_1,cell_id,444,0.0,0.0,88,0.0
RWA.2.1.7.3_1,cell_id,445,0.0,0.0,66,0.0
RWA.2.1.7.4_1,cell_id,446,0.0,0.0,308,0.0
RWA.2.1.7.5_1,cell_id,447,0.0,0.0,126,0.0
RWA.2.1.8.1_1,cell_id,448,0.011479217,0.0,192,2.2040095
RWA.2.1.8.2_1,cell_id,449,0.0,0.0,77,0.0
RWA.2.1.8.3_1,cell_id,450,0.0,0.0,99,0.0
RWA.2.1.8.4_1,cell_id,451,0.08127094,0.0,100,8.127094
RWA.2.1.8.5_1,cell_id,452,0.0,0.0,132,0.0
RWA.2.1.9.1_1,cell_id,453,0.0,0.0,121,0.0
RWA.2.1.9.2_1,cell_id,454,0.0,0.0,130,0.0
RWA.2.1.9.3_1,cell_id,455,0.0,0.0,132,0.0
RWA.2.1.9.4_1,cell_id,456,0.0,0.0,168,0.0
RWA.2.1.10.1_1,cell_id,457,0.115145296,0.0,225,25.907692
RWA.2.1.10.2_1,cell_id,458,0.0,0.0,121,0.0
RWA.2.1.10.3_1,cell_id,459,0.0,0.0,154,0.0
RWA.2.1.10.4_1,cell_id,460,0.0,0.0,108,0.0
RWA.2.1.11.1_1,cell_id,461,0.048348226,0.0,63,3.0459383
RWA.2.1.11.2_1,cell_id,462,0.14466186,0.0,90,13.0195675
RWA.2.1.11.3_1,cell_id,463,0.0083226925,0.0,238,1.9808009
RWA.2.1.11.4_1,cell_id,464,0.5057521,0.0,196,99.1274
RWA.2.1.11.5_1,cell_id,465,0.030764146,0.0,143,4.399273
RWA.2.1.12.1_1,cell_id,466,0.18873882,0.0,72,13.589195
RWA.2.1.12.2_1,cell_id,467,0.0,0.0,104,0.0
RWA.2.1.12.3_1,cell_id,468,0.037447482,0.0,96,3.5949583
RWA.2.1.12.4_1,cell_id,469,0.020520061,0.0,120,2.4624074
RWA.2.1.13.1_1,cell_id,470,0.697257,0.0,77,53.68879
RWA.2.1.13.2_1,cell_id,471,0.037263643,0.0,117,4.359846
RWA.2.1.13.3_1,cell_id,472,0.7025176,0.0,80,56.20141
RWA.2.1.13.4_1,cell_id,473,0.071869865,0.0,78,5.6058493
RWA.2.1.13.5_1,cell_id,474,0.0,0.0,90,0.0
RWA.2.2.1.1_1,cell_id,475,0.0,0.0,90,0.0
RWA.2.2.1.2_1,cell_id,476,0.0,0.0,108,0.0
RWA.2.2.1.3_1,cell_id,477,0.02743197,0.0,88,2.4140134
RWA.2.2.1.4_1,cell_id,478,0.0059938123,0.0,70,0.41956687
RWA.2.2.2.1_1,cell_id,479,0.0044671306,0.0,132,0.58966124
RWA.2.2.2.2_1,cell_id,480,0.013216778,0.0,84,1.1102093
RWA.2.2.2.3_1,cell_id,481,0.44663465,0.0,88,39.30385
RWA.2.2.2.4_1,cell_id,482,0.32968536,0.0,96,31.649796
RWA.2.2.3.1_1,cell_id,483,0.0,0.0,153,0.0
RWA.2.2.3.2_1,cell_id,484,0.0,0.0,88,0.0
RWA.2.2.3.3_1,cell_id,485,0.0,0.0,105,0.0
RWA.2.2.3.4_1,cell_id,486,0.0,0.0,117,0.0
RWA.2.2.3.5_1,cell_id,487,0.0,0.0,100,0.0
RWA.2.2.4.1_1,cell_id,488,0.0,0.0,72,0.0
RWA.2.2.4.2_1,cell_id,489,0.0,0.0,90,0.0
RWA.2.2.4.3_1,cell_id,490,0.0,0.0,63,0.0
RWA.2.2.4.4_1,cell_id,491,0.43921334,0.0,84,36.89392
RWA.2.2.4.5_1,cell_id,492,0.0,0.0,48,0.0
RWA.2.2.4.6_1,cell_id,493,0.0,0.0,70,0.0
RWA.2.2.4.7_1,cell_id,494,0.0,0.0,108,0.0
RWA.2.2.4.8_1,cell_id,495,0.20308043,0.0,49,9.950941
RWA.2.2.5.1_1,cell_id,496,0.0,0.0,110,0.0
RWA.2.2.5.2_1,cell_id,497,0.31228352,0.0,99,30.916069
RWA.2.2.5.3_1,cell_id,498,0.11012908,0.0,168,18.501686
RWA.2.2.5.4_1,cell_id,499,0.29010737,0.0,104,30.171167
RWA.2.2.5.5_1,cell_id,500,0.040377516,0.0,143,5.773985
RWA.2.2.6.1_1,cell_id,501,0.0,0.0,80,0.0
RWA.2.2.6.2_1,cell_id,502,0.08541901,0.0,63,5.3813972
RWA.2.2.6.3_1,cell_id,503,0.0,0.0,104,0.0
RWA.2.2.6.4_1,cell_id,504,0.19650002,0.0,50,9.825001
RWA.2.2.6.5_1,cell_id,505,0.089128844,0.0,126,11.230234
RWA.2.2.6.6_1,cell_id,506,0.16428426,0.0,120,19.714111
RWA.2.2.7.1_1,cell_id,507,1.46461,0.0,50,73.2305
RWA.2.2.7.2_1,cell_id,508,0.46238557,0.0,81,37.45323
RWA.2.2.7.3_1,cell_id,509,0.11046276,0.0,80,8.837021
RWA.2.2.7.4_1,cell_id,510,0.4718576,0.0,66,31.142603
RWA.2.2.7.5_1,cell_id,511,0.16022918,0.0,108,17.30475
RWA.2.2.7.6_1,cell_id,512,0.01674452,0.0,64,1.0716493
RWA.2.2.7.7_1,cell_id,513,0.35088944,0.0,91,31.930939
RWA.2.2.8.1_1,cell_id,514,0.2910537,0.0,121,35.2175
RWA.2.2.8.2_1,cell_id,515,0.071481705,0.0,81,5.790018
RWA.2.2.8.3_1,cell_id,516,0.24267285,0.0,48,11.648296
RWA.2.2.8.4_1,cell_id,517,0.99084836,0.0,56,55.487507
RWA.2.2.9.1_1,cell_id,518,3.6804588,1.6878722,110,404.85046
RWA.2.2.9.2_1,cell_id,519,0.17618658,0.0,36,6.3427167
RWA.2.2.9.3_1,cell_id,520,0.69140613,0.0,35,24.199215
RWA.2.2.9.4_1,cell_id,521,1.6886356,0.0,30,50.65907
RWA.2.2.10.1_1,cell_id,522,0.9555624,0.0,12,11.466749
RWA.2.2.11.1_1,cell_id,523,0.052310802,0.0,72,3.7663777
RWA.2.2.11.2_1,cell_id,524,0.042350147,0.0,99,4.1926646
RWA.2.2.11.3_1,cell_id,525,0.13744685,0.0,112,15.394047
RWA.2.2.11.4_1,cell_id,526,0.024069201,0.0,60,1.4441521
RWA.2.2.11.5_1,cell_id,527,0.30136153,0.0,72,21.69803
RWA.2.2.11.6_1,cell_id,528,0.10065491,0.0,63,6.341259
RWA.2.2.11.7_1,cell_id,529,0.014176542,0.0,77,1.0915937
RWA.2.2.12.1_1,cell_id,530,0.38376382,0.0,88,33.771217
RWA.2.2.12.2_1,cell_id,531,0.0,0.0,88,0.0
RWA.2.2.12.3_1,cell_id,532,0.15007181,0.0,99,14.857109
RWA.2.2.12.4_1,cell_id,533,0.061504383,0.0,99,6.088934
RWA.2.2.12.5_1,cell_id,534,0.30928674,0.0,195,60.310913
RWA.2.2.12.6_1,cell_id,535,0.08392599,0.0,54,4.5320034
RWA.2.2.13.1_1,cell_id,536,0.0,0.0,54,0.0
RWA.2.2.13.2_1,cell_id,537,0.0,0.0,100,0.0
RWA.2.2.13.3_1,cell_id,538,0.0,0.0,49,0.0
RWA.2.2.13.4_1,cell_id,539,0.0,0.0,117,0.0
RWA.2.2.13.5_1,cell_id,540,0.0,0.0,77,0.0
RWA.2.2.13.6_1,cell_id,541,0.0,0.0,91,0.0
RWA.2.2.13.7_1,cell_id,542,0.0,0.0,72,0.0
RWA.2.2.14.1_1,cell_id,543,0.1836519,0.0,80,14.692151
RWA.2.2.14.2_1,cell_id,544,0.0,0.0,90,0.0
RWA.2.2.14.3_1,cell_id,545,0.0,0.0,120,0.0
RWA.2.2.14.4_1,cell_id,546,0.1374016,0.0,88,12.091341
RWA.2.2.14.5_1,cell_id,547,0.0,0.0,144,0.0
RWA.2.2.15.3_1,cell_id,548,0.5560175,0.0,45,25.020788
RWA.2.2.15.1_1,cell_id,549,1.078278,0.0,6,6.469668
RWA.2.2.15.2_1,cell_id,550,1.1001948,0.0,18,19.803507
RWA.2.2.15.4_1,cell_id,551,0.44658673,0.0,48,21.436163
RWA.2.2.15.5_1,cell_id,552,2.447719,1.8607756,20,48.954384
RWA.2.2.15.6_1,cell_id,553,0.35937053,0.0,80,28.749641
RWA.2.2.15.7_1,cell_id,554,1.1138859,0.0,30,33.416576
RWA.2.3.1.1_1,cell_id,555,0.38621154,0.0,156,60.249
RWA.2.3.1.2_1,cell_id,556,0.024052931,0.0,105,2.5255578
RWA.2.3.1.3_1,cell_id,557,0.2685678,0.0,140,37.59949
RWA.2.3.1.4_1,cell_id,558,0.16002508,0.0,168,26.884212
RWA.2.3.2.1_1,cell_id,559,0.030332038,0.0,132,4.003829
RWA.2.3.2.2_1,cell_id,560,0.0,0.0,90,0.0
RWA.2.3.2.3_1,cell_id,561,0.017036641,0.0,110,1.8740306
RWA.2.3.2.4_1,cell_id,562,0.0,0.0,84,0.0
RWA.2.3.3.1_1,cell_id,563,0.033551127,0.0,88,2.9524992
RWA.2.3.3.2_1,cell_id,564,0.0,0.0,110,0.0
RWA.2.3.3.3_1,cell_id,565,0.0,0.0,64,0.0
RWA.2.3.3.4_1,cell_id,566,0.0,0.0,100,0.0
RWA.2.3.3.5_1,cell_id,567,0.08330903,0.0,81,6.7480316
RWA.2.3.3.6_1,cell_id,568,0.0,0.0,132,0.0
RWA.2.3.4.1_1,cell_id,569,0.0,0.0,99,0.0
RWA.2.3.4.2_1,cell_id,570,0.0,0.0,72,0.0
RWA.2.3.4.3_1,cell_id,571,0.0,0.0,126,0.0
RWA.2.3.4.4_1,cell_id,572,0.0,0.0,117,0.0
RWA.2.3.5.1_1,cell_id,573,0.0,0.0,140,0.0
RWA.2.3.5.2_1,cell_id,574,0.011846507,0.0,255,3.0208592
RWA.2.3.5.3_1,cell_id,575,0.18502608,0.0,156,28.864069
RWA.2.3.5.4_1,cell_id,576,0.006127975,0.0,210,1.2868748
RWA.2.3.5.5_1,cell_id,577,0.0,0.0,180,0.0
RWA.2.3.6.1_1,cell_id,578,0.20503901,0.0,110,22.55429
RWA.2.3.6.2_1,cell_id,579,0.083671235,0.0,120,10.040548
RWA.2.3.6.3_1,cell_id,580,0.20090918,0.0,130,26.118195
RWA.2.3.6.4_1,cell_id,581,0.06929555,0.0,110,7.6225104
RWA.2.3.6.5_1,cell_id,582,0.0,0.0,150,0.0
RWA.2.3.6.6_1,cell_id,583,0.0,0.0,81,0.0
RWA.2.3.7.1_1,cell_id,584,0.052082017,0.0,208,10.833059
RWA.2.3.7.2_1,cell_id,585,0.0,0.0,84,0.0
RWA.2.3.7.3_1,cell_id,586,0.090356864,0.0,110,9.939255
RWA.2.3.8.1_1,cell_id,587,0.0,0.0,195,0.0
RWA.2.3.8.2_1,cell_id,588,0.0,0.0,169,0.0
RWA.2.3.8.3_1,cell_id,589,0.0,0.0,130,0.0
RWA.2.3.8.4_1,cell_id,590,0.007789171,0.0,180,1.4020507
RWA.2.3.8.5_1,cell_id,591,0.0,0.0,144,0.0
RWA.2.3.9.1_1,cell_id,592,0.0835703,0.0,88,7.3541865
RWA.2.3.9.2_1,cell_id,593,0.08542647,0.0,96,8.200941
RWA.2.3.9.3_1,cell_id,594,0.040532127,0.0,120,4.8638554
RWA.2.3.9.4_1,cell_id,595,0.44132304,0.0,72,31.775259
RWA.2.3.9.5_1,cell_id,596,0.007464421,0.0,88,0.65686905
RWA.2.3.10.1_1,cell_id,597,0.017971711,0.0,168,3.0192475
RWA.2.3.10.2_1,cell_id,598,0.62748855,0.0,156,97.888214
RWA.2.3.10.3_1,cell_id,599,0.16084976,0.0,182,29.274656
RWA.2.3.10.4_1,cell_id,600,0.0,0.0,182,0.0
RWA.2.3.10.5_1,cell_id,601,0.72120345,0.0,140,100.96848
RWA.2.3.11.1_1,cell_id,602,0.0,0.0,72,0.0
RWA.2.3.11.2_1,cell_id,603,0.0,0.0,84,0.0
RWA.2.3.11.3_1,cell_id,604,0.03988959,0.0,90,3.590063
RWA.2.3.11.4_1,cell_id,605,0.02683838,0.0,88,2.3617775
RWA.2.3.11.5_1,cell_id,606,0.011860354,0.0,56,0.6641798
RWA.2.3.11.6_1,cell_id,607,0.04740248,0.0,99,4.6928453
RWA.2.3.11.7_1,cell_id,608,0.28768262,0.0,54,15.534862
RWA.2.3.12.1_1,cell_id,609,1.1749947,0.0,84,98.699554
RWA.2.3.12.2_1,cell_id,610,0.5897894,0.0,108,63.697254
RWA.2.3.12.3_1,cell_id,611,0.20251626,0.0,132,26.732145
RWA.2.3.12.4_1,cell_id,612,1.4870477,0.0,90,133.83429
RWA.2.3.12.5_1,cell_id,613,2.2146466,0.0,130,287.90405
RWA.2.4.1.1_1,cell_id,614,0.06410516,0.0,140,8.974723
RWA.2.4.1.2_1,cell_id,615,0.0,0.0,108,0.0
RWA.2.4.1.3_1,cell_id,616,0.2400978,0.0,110,26.410759
RWA.2.4.1.4_1,cell_id,617,0.28061077,0.0,117,32.83146
RWA.2.4.1.5_1,cell_id,618,0.0,0.0,110,0.0
RWA.2.4.1.6_1,cell_id,619,0.0,0.0,143,0.0
RWA.2.4.2.1_1,cell_id,620,0.020343518,0.0,108,2.1971
RWA.2.4.2.2_1,cell_id,621,0.0,0.0,126,0.0
RWA.2.4.2.3_1,cell_id,622,0.0,0.0,64,0.0
RWA.2.4.2.4_1,cell_id,623,0.0,0.0,100,0.0
RWA.2.4.2.5_1,cell_id,624,0.0,0.0,81,0.0
RWA.2.4.2.6_1,cell_id,625,0.08992685,0.0,88,7.9135623
RWA.2.4.2.7_1,cell_id,626,0.0,0.0,110,0.0
RWA.2.4.2.8_1,cell_id,627,0.0,0.0,126,0.0
RWA.2.4.3.1_1,cell_id,628,0.0,0.0,72,0.0
RWA.2.4.3.2_1,cell_id,629,0.0,0.0,154,0.0
RWA.2.4.3.3_1,cell_id,630,0.0,0.0,84,0.0
RWA.2.4.3.4_1,cell_id,631,0.0,0.0,96,0.0
RWA.2.4.3.5_1,cell_id,632,0.0,0.0,55,0.0
RWA.2.4.3.6_1,cell_id,633,0.0,0.0,55,0.0
RWA.2.4.4.1_1,cell_id,634,0.0,0.0,70,0.0
RWA.2.4.4.2_1,cell_id,635,0.015600318,0.0,90,1.4040287
RWA.2.4.4.3_1,cell_id,636,0.0,0.0,154,0.0
RWA.2.4.4.4_1,cell_id,637,0.054081727,0.0,187,10.113283
RWA.2.4.4.5_1,cell_id,638,0.010721095,0.0,132,1.4151845
RWA.2.4.5.1_1,cell_id,639,0.0,0.0,168,0.0
RWA.2.4.5.2_1,cell_id,640,0.19763634,0.0,90,17.78727
RWA.2.4.5.3_1,cell_id,641,0.14128917,0.0,160,22.606268
RWA.2.4.5.4_1,cell_id,642,0.16773744,0.0,192,32.20559
RWA.2.4.5.5_1,cell_id,643,0.3275443,0.0,100,32.75443
RWA.2.4.6.1_1,cell_id,644,0.010799918,0.0,99,1.0691919
RWA.2.4.6.2_1,cell_id,645,0.04816013,0.0,108,5.201294
RWA.2.4.6.3_1,cell_id,646,0.0,0.0,80,0.0
RWA.2.4.6.4_1,cell_id,647,0.0,0.0,80,0.0
RWA.2.4.6.5_1,cell_id,648,0.0,0.0,90,0.0
RWA.2.4.6.6_1,cell_id,649,0.0,0.0,100,0.0
RWA.2.4.7.1_1,cell_id,650,0.0,0.0,80,0.0
RWA.2.4.7.2_1,cell_id,651,0.0,0.0,48,0.0
RWA.2.4.7.3_1,cell_id,652,0.0,0.0,80,0.0
RWA.2.4.7.4_1,cell_id,653,0.0,0.0,108,0.0
RWA.2.4.7.5_1,cell_id,654,0.0,0.0,80,0.0
RWA.2.4.8.1_1,cell_id,655,1.6234835,0.0,110,178.58319
RWA.2.4.8.2_1,cell_id,656,0.20557241,0.0,99,20.35167
RWA.2.4.8.3_1,cell_id,657,1.6854885,0.0,56,94.38735
RWA.2.4.8.4_1,cell_id,658,0.6015568,0.0,81,48.726097
RWA.2.4.9.1_1,cell_id,659,0.0,0.0,135,0.0
RWA.2.4.9.2_1,cell_id,660,0.0,0.0,196,0.0
RWA.2.4.9.3_1,cell_id,661,0.0,0.0,98,0.0
RWA.2.4.9.4_1,cell_id,662,0.0035718554,0.0,143,0.5107753
RWA.2.4.10.1_1,cell_id,663,0.0,0.0,108,0.0
RWA.2.4.10.2_1,cell_id,664,0.0,0.0,168,0.0
RWA.2.4.10.3_1,cell_id,665,0.0,0.0,100,0.0
RWA.2.4.10.4_1,cell_id,666,0.0,0.0,117,0.0
RWA.2.4.10.5_1,cell_id,667,0.0,0.0,308,0.0
RWA.2.4.11.1_1,cell_id,668,0.1958196,0.0,120,23.498352
RWA.2.4.11.2_1,cell_id,669,0.0,0.0,132,0.0
RWA.2.4.11.3_1,cell_id,670,0.24275005,0.0,49,11.8947525
RWA.2.4.11.4_1,cell_id,671,0.0,0.0,42,0.0
RWA.2.4.11.5_1,cell_id,672,0.27748808,0.0,120,33.29857
RWA.2.4.12.1_1,cell_id,673,0.36299703,0.0,91,33.03273
RWA.2.4.12.2_1,cell_id,674,0.17051986,0.0,99,16.881466
RWA.2.4.12.3_1,cell_id,675,0.3245933,0.0,135,43.820095
RWA.2.4.12.4_1,cell_id,676,1.4984885,0.0,110,164.83374
RWA.2.5.1.1_1,cell_id,677,0.0,0.0,88,0.0
RWA.2.5.1.2_1,cell_id,678,0.029799066,0.0,72,2.1455328
RWA.2.5.1.3_1,cell_id,679,0.0,0.0,72,0.0
RWA.2.5.1.4_1,cell_id,680,0.014168272,0.0,902,12.779781
RWA.2.5.1.5_1,cell_id,681,0.01807635,0.0,252,4.5552406
RWA.2.5.1.6_1,cell_id,682,0.01688535,0.0,117,1.9755859
RWA.2.5.2.1_1,cell_id,683,0.0,0.0,120,0.0
RWA.2.5.2.2_1,cell_id,684,0.10077278,0.0,120,12.092734
RWA.2.5.2.3_1,cell_id,685,0.019264823,0.0,99,1.9072175
RWA.2.5.2.4_1,cell_id,686,0.0,0.0,90,0.0
RWA.2.5.2.5_1,cell_id,687,0.061856806,0.0,117,7.2372465
RWA.2.5.2.6_1,cell_id,688,0.0,0.0,99,0.0
RWA.2.5.3.1_1,cell_id,689,0.5813536,0.0,72,41.85746
RWA.2.5.3.2_1,cell_id,690,0.4783546,0.0,90,43.051914
RWA.2.5.3.3_1,cell_id,691,0.47339022,0.0,42,19.88239
RWA.2.5.3.4_1,cell_id,692,0.9718729,0.0,91,88.44044
RWA.2.5.3.5_1,cell_id,693,0.39629993,0.0,54,21.400196
RWA.2.5.3.6_1,cell_id,694,0.16240306,0.0,99,16.077904
RWA.2.5.4.1_1,cell_id,695,0.0,0.0,72,0.0
RWA.2.5.4.2_1,cell_id,696,0.027366564,0.0,375,10.262462
RWA.2.5.4.3_1,cell_id,697,0.0,0.0,60,0.0
RWA.2.5.4.4_1,cell_id,698,0.0,0.0,60,0.0
RWA.2.5.4.5_1,cell_id,699,0.023767065,0.0,180,4.278072
RWA.2.5.5.1_1,cell_id,700,0.12847255,0.0,210,26.979237
RWA.2.5.5.2_1,cell_id,701,0.0106130615,0.0,90,0.9551755
RWA.2.5.5.3_1,cell_id,702,0.0,0.0,130,0.0
RWA.2.5.5.4_1,cell_id,703,0.0,0.0,224,0.0
RWA.2.5.5.5_1,cell_id,704,0.0,0.0,128,0.0
RWA.2.5.6.1_1,cell_id,705,0.024539176,0.0,40,0.981567
RWA.2.5.6.2_1,cell_id,706,0.0,0.0,90,0.0
RWA.2.5.6.3_1,cell_id,707,0.013169463,0.0,42,0.55311745
RWA.2.5.6.4_1,cell_id,708,0.06960154,0.0,56,3.8976865
RWA.2.5.6.5_1,cell_id,709,0.0,0.0,64,0.0
RWA.2.5.6.6_1,cell_id,710,0.0,0.0,54,0.0
RWA.2.5.7.1_1,cell_id,711,0.041347913,0.0,70,2.8943539
RWA.2.5.7.2_1,cell_id,712,0.0,0.0,81,0.0
RWA.2.5.7.3_1,cell_id,713,0.00710866,0.0,99,0.70375735
RWA.2.5.7.4_1,cell_id,714,0.0,0.0,70,0.0
RWA.2.5.7.5_1,cell_id,715,0.12688823,0.0,112,14.211482
RWA.2.5.7.6_1,cell_id,716,0.07258843,0.0,99,7.1862545
RWA.2.5.8.1_1,cell_id,717,0.0,0.0,112,0.0
RWA.2.5.8.2_1,cell_id,718,0.018688887,0.0,110,2.0557775
RWA.2.5.8.3_1,cell_id,719,0.0,0.0,143,0.0
RWA.2.5.8.4_1,cell_id,720,0.0,0.0,140,0.0
RWA.2.5.9.1_1,cell_id,721,0.2016621,0.0,608,122.61055
RWA.2.5.9.2_1,cell_id,722,0.09185097,0.0,156,14.328752
RWA.2.5.9.3_1,cell_id,723,0.5937218,0.0,63,37.404472
RWA.2.5.9.4_1,cell_id,724,0.0,0.0,160,0.0
RWA.2.5.9.5_1,cell_id,725,0.008498905,0.0,112,0.95187736
RWA.2.5.10.1_1,cell_id,726,0.0,0.0,80,0.0
RWA.2.5.10.2_1,cell_id,727,0.0,0.0,100,0.0
RWA.2.5.10.3_1,cell_id,728,0.0,0.0,196,0.0
RWA.2.5.10.4_1,cell_id,729,0.0,0.0,99,0.0
RWA.2.5.11.1_1,cell_id,730,0.024313208,0.0,154,3.744234
RWA.2.5.11.2_1,cell_id,731,0.0,0.0,100,0.0
RWA.2.5.11.3_1,cell_id,732,0.0,0.0,117,0.0
RWA.2.5.11.4_1,cell_id,733,0.0,0.0,195,0.0
RWA.2.5.11.5_1,cell_id,734,0.0,0.0,117,0.0
RWA.2.5.11.6_1,cell_id,735,0.0,0.0,120,0.0
RWA.2.5.12.1_1,cell_id,736,0.0,0.0,132,0.0
RWA.2.5.12.2_1,cell_id,737,0.0,0.0,195,0.0
RWA.2.5.12.3_1,cell_id,738,0.0,0.0,132,0.0
RWA.2.5.12.4_1,cell_id,739,0.0,0.0,80,0.0
RWA.2.5.12.5_1,cell_id,740,0.0,0.0,130,0.0
RWA.2.5.12.6_1,cell_id,741,0.0,0.0,90,0.0
RWA.2.5.13.1_1,cell_id,742,0.15020494,0.0,77,11.565781
RWA.2.5.13.2_1,cell_id,743,0.0,0.0,98,0.0
RWA.2.5.13.3_1,cell_id,744,0.0,0.0,72,0.0
RWA.2.5.13.4_1,cell_id,745,0.0,0.0,90,0.0
RWA.2.5.13.5_1,cell_id,746,0.0,0.0,63,0.0
RWA.2.5.13.6_1,cell_id,747,0.0,0.0,192,0.0
RWA.2.5.14.1_1,cell_id,748,0.0,0.0,169,0.0
RWA.2.5.14.2_1,cell_id,749,0.0,0.0,120,0.0
RWA.2.5.14.3_1,cell_id,750,0.0,0.0,110,0.0
RWA.2.5.15.1_1,cell_id,751,0.0,0.0,64,0.0
RWA.2.5.15.2_1,cell_id,752,0.0,0.0,99,0.0
RWA.2.5.15.3_1,cell_id,753,0.0,0.0,308,0.0
RWA.2.5.15.4_1,cell_id,754,0.0,0.0,242,0.0
